Date,Model,Val_MAE,Val_MAE_std,Val_R2
2025-11-12,linear_regression,10117442614092.32,20234885228178.785,-1.2676241809059358e+25
2025-11-12,lasso_regression,2.727804841115474,0.7874072094674919,0.9503172784509278
2025-11-12,ridge_regression,3.2669138686798562,1.069489223369229,0.9297625554083618
2025-11-12,random_forest,4.298367402804692,2.0738835626299004,0.8814176544431781
2025-11-12,gradient_boost,5.195473741799761,1.9957311963805553,0.8449664292883747
2025-11-12,xgboost,5.317497930462464,2.366849744611087,0.8437779080815723
2025-11-12,lightgbm,4.647233791459853,2.2534531384503347,0.864591656792815
