Date,Model,Val_MAE,Val_MAE_std,Val_R2
2025-11-11,lasso_regression,2.727804841115474,0.7874072094674919,0.9503172784509278
2025-11-11,ridge_regression,3.2669138686798562,1.069489223369229,0.9297625554083618
2025-11-11,random_forest,4.298367402804692,2.0738835626298995,0.8814176544431781
