Date,Average_Price,Supply_Volume,Temperature,Precipitation,Wind_Speed,Air_Pressure,Rainfall_MM,USD_TO_NPR,Diesel,is_festival,imported_tomato_price,Season_Autumn,Season_Monsoon,Season_Spring,Season_Winter,Inflation
2022-08-03,42.5,10000.0,22.8,5.1,5.2,1011.6,0.0,126.25,172.0,0,42.5,False,True,False,False,8.26
2022-08-04,42.5,0.0,22.4,3.3,5.0,1013.2,0.0,126.96,172.0,0,42.5,False,True,False,False,8.26
2022-08-05,47.5,5000.0,24.3,0.0,7.3,1010.9,0.0,127.45,172.0,0,56.0,False,True,False,False,8.26
2022-08-06,57.5,750.0,22.9,38.1,5.8,1008.4,0.0,127.08,172.0,0,52.5,False,True,False,False,8.26
2022-08-07,55.0,0.0,24.3,1.3,5.9,1009.4,0.0,127.08,172.0,0,55.0,False,True,False,False,8.26
2022-08-08,57.5,11350.0,24.1,2.8,8.2,1008.1,0.0,127.08,172.0,0,65.0,False,True,False,False,8.26
2022-08-09,60.0,6000.0,24.5,5.3,10.2,1008.0,0.0,127.76,172.0,0,65.0,False,True,False,False,8.26
2022-08-10,57.5,0.0,23.9,76.2,7.4,1006.8,0.0,127.76,172.0,0,65.0,False,True,False,False,8.26
2022-08-11,65.0,18250.0,24.4,0.5,9.0,1009.2,0.0,127.54,172.0,0,76.67,False,True,False,False,8.26
2022-08-12,67.0,0.0,24.9,0.0,8.7,1009.6,0.0,127.72,172.0,0,67.5,False,True,False,False,8.26
2022-08-13,53.0,0.0,23.9,4.1,6.1,1009.1,0.0,127.76,172.0,0,62.5,False,True,False,False,8.26
2022-08-14,51.67,9150.0,23.3,32.0,5.3,1010.9,0.0,127.76,172.0,0,62.33,False,True,False,False,8.26
2022-08-15,55.0,13875.0,24.0,1.0,10.0,1014.1,0.0,127.76,172.0,0,55.0,False,True,False,False,8.26
2022-08-16,52.5,0.0,24.5,0.0,8.1,1013.7,0.0,127.76,172.0,0,53.75,False,True,False,False,8.26
2022-08-17,52.5,8050.0,24.3,0.0,6.9,1011.7,0.0,127.76,172.0,0,62.5,False,True,False,False,8.26
2022-08-18,53.75,16750.0,24.8,1.5,8.5,1008.4,0.0,127.42,172.0,0,75.0,False,True,False,False,8.26
2022-08-19,47.5,0.0,22.9,24.9,8.3,1009.6,0.0,127.78,172.0,0,58.33,False,True,False,False,8.26
2022-08-20,48.33,0.0,23.4,37.1,6.9,1010.8,0.0,127.95,172.0,0,66.67,False,True,False,False,8.26
2022-08-21,47.67,4750.0,24.4,0.0,9.9,1009.9,0.0,127.95,172.0,0,65.0,False,True,False,False,8.26
2022-08-22,47.5,0.0,24.4,0.0,8.3,1010.5,0.0,127.95,172.0,0,52.5,False,True,False,False,8.26
2022-08-23,42.5,3250.0,23.3,29.2,5.1,1011.6,0.0,128.1,172.0,0,55.0,False,True,False,False,8.26
2022-08-24,47.5,14625.0,24.0,3.3,6.4,1014.5,0.0,128.09,172.0,0,65.0,False,True,False,False,8.26
2022-08-25,47.5,24775.0,24.4,0.0,9.4,1012.9,0.0,128.0,172.0,0,75.0,False,True,False,False,8.26
2022-08-26,57.5,1075.0,23.8,0.3,8.9,1011.8,0.0,128.12,172.0,0,70.0,False,True,False,False,8.26
2022-08-27,65.0,4000.0,23.8,0.0,7.9,1010.2,0.0,128.09,172.0,0,65.0,False,True,False,False,8.26
2022-08-28,65.0,0.0,22.3,30.5,6.5,1012.3,0.0,128.09,172.0,0,65.0,False,True,False,False,8.26
2022-08-29,68.33,0.0,24.0,3.6,6.8,1015.4,0.0,128.09,172.0,0,68.33,False,True,False,False,8.26
2022-08-30,62.5,375.0,24.2,0.0,9.5,1015.2,0.0,128.25,172.0,0,63.33,False,True,False,False,8.26
2022-08-31,62.5,9775.0,22.8,1.8,6.6,1013.0,0.0,127.43,172.0,0,63.33,False,True,False,False,8.26
2022-09-01,58.33,22000.0,22.7,0.0,5.6,1014.7,0.0,127.43,178.0,0,53.33,False,True,False,False,8.64
2022-09-02,57.22,14666.67,22.9,5.5,6.7,1013.27,0.0,127.6,178.0,0,58.33,False,True,False,False,8.64
2022-09-03,56.11,7333.33,23.1,11.0,7.8,1011.83,0.0,127.98,178.0,0,52.5,False,True,False,False,8.64
2022-09-04,55.0,0.0,23.3,16.5,8.9,1010.4,0.0,127.98,178.0,0,55.0,False,True,False,False,8.64
2022-09-05,56.67,550.0,23.3,9.75,8.85,1011.45,0.0,127.98,178.0,0,57.5,False,True,False,False,8.64
2022-09-06,58.33,1100.0,23.3,3.0,8.8,1012.5,0.0,128.06,178.0,0,58.33,False,True,False,False,8.64
2022-09-07,53.33,0.0,21.9,40.4,5.3,1014.7,0.0,128.04,178.0,0,58.33,False,True,False,False,8.64
2022-09-08,57.5,4250.0,21.4,1.5,5.5,1016.6,0.0,128.15,178.0,0,57.5,False,True,False,False,8.64
2022-09-09,52.5,6400.0,21.8,9.9,6.0,1016.6,0.0,127.84,178.0,0,57.5,False,True,False,False,8.64
2022-09-10,52.5,13675.0,21.9,14.5,4.7,1015.4,0.0,127.64,178.0,0,57.5,False,True,False,False,8.64
2022-09-11,52.5,12000.0,21.9,5.3,5.6,1013.9,0.0,127.64,178.0,0,57.5,False,True,False,False,8.64
2022-09-12,53.33,1500.0,22.7,0.3,7.1,1012.2,0.0,127.64,178.0,0,51.67,False,True,False,False,8.64
2022-09-13,53.33,2375.0,21.5,5.1,6.4,1013.4,0.0,127.54,178.0,0,52.5,False,True,False,False,8.64
2022-09-14,47.5,2500.0,21.4,9.4,6.9,1014.2,0.0,126.94,178.0,0,51.67,False,True,False,False,8.64
2022-09-15,52.33,4625.0,21.5,20.1,4.7,1012.9,0.0,127.41,178.0,0,52.33,False,True,False,False,8.64
2022-09-16,65.0,500.0,21.5,3.3,7.4,1009.9,0.0,127.82,178.0,0,65.0,False,True,False,False,8.64
2022-09-17,65.0,5400.0,21.3,7.6,5.3,1011.8,0.0,127.89,178.0,0,65.0,False,True,False,False,8.64
2022-09-18,65.0,5000.0,22.7,0.0,5.7,1013.4,0.0,127.89,178.0,0,65.0,False,True,False,False,8.64
2022-09-19,65.0,5000.0,22.0,0.3,6.5,1014.0,0.0,127.89,178.0,0,65.0,False,True,False,False,8.64
2022-09-20,47.5,0.0,22.6,0.3,6.2,1014.0,0.0,127.94,178.0,0,63.33,False,True,False,False,8.64
2022-09-21,48.33,11250.0,22.9,0.3,8.5,1014.1,0.0,127.91,178.0,0,65.0,False,True,False,False,8.64
2022-09-22,48.33,0.0,23.0,6.6,7.3,1014.1,0.0,128.27,178.0,0,66.67,False,True,False,False,8.64
2022-09-23,47.6,2500.0,22.8,16.3,6.7,1013.8,0.0,129.68,178.0,0,65.0,False,True,False,False,8.64
2022-09-24,53.33,4525.0,22.7,6.8,5.9,1013.5,0.0,129.89,178.0,0,65.0,False,True,False,False,8.64
2022-09-25,55.0,11500.0,22.1,20.8,7.6,1014.7,0.0,129.89,178.0,1,65.0,False,True,False,False,8.64
2022-09-26,55.0,250.0,21.9,5.8,5.0,1015.7,0.0,129.89,178.0,1,65.0,False,True,False,False,8.64
2022-09-27,55.0,12000.0,21.8,0.0,7.5,1013.9,0.0,130.9,178.0,1,65.0,False,True,False,False,8.64
2022-09-28,48.33,1750.0,22.0,1.4,6.8,1013.6,0.0,130.84,178.0,1,65.0,False,True,False,False,8.64
2022-09-29,55.0,3500.0,22.3,0.7,7.2,1013.4,0.0,131.41,178.0,1,65.0,False,True,False,False,8.64
2022-09-30,43.33,11000.0,22.1,12.6,5.9,1013.8,0.0,131.28,178.0,1,55.0,False,True,False,False,8.64
2022-10-01,49.0,0.0,22.4,0.0,7.5,1013.1,0.0,130.45,178.0,1,65.0,True,False,False,False,8.5
2022-10-02,55.0,5050.0,22.6,0.0,5.8,1013.2,0.0,130.45,178.0,1,65.0,True,False,False,False,8.5
2022-10-03,60.0,0.0,22.5,34.0,7.6,1014.0,0.0,130.45,178.0,1,65.0,True,False,False,False,8.5
2022-10-04,58.33,0.0,20.2,16.8,4.1,1017.3,0.0,131.3,178.0,1,65.0,True,False,False,False,8.5
2022-10-05,42.5,0.0,19.7,53.2,7.6,1018.5,0.0,130.74,178.0,1,55.0,True,False,False,False,8.5
2022-10-06,47.5,0.0,17.9,47.8,4.1,1017.4,0.0,130.74,178.0,1,55.0,True,False,False,False,8.5
2022-10-07,47.5,0.0,19.5,9.4,4.0,1018.2,0.0,131.32,178.0,1,65.0,True,False,False,False,8.5
2022-10-08,47.5,0.0,20.7,1.3,6.8,1018.5,0.0,132.02,178.0,1,58.33,True,False,False,False,8.5
2022-10-09,47.67,0.0,21.3,0.0,6.5,1019.3,0.0,132.02,178.0,1,55.0,True,False,False,False,8.5
2022-10-10,42.5,1125.0,20.4,0.0,6.2,1019.6,3.2,132.02,178.0,1,65.0,True,False,False,False,8.5
2022-10-11,41.67,0.0,19.5,0.3,4.1,1017.3,0.3,132.02,178.0,1,65.0,True,False,False,False,8.5
2022-10-12,65.0,0.0,20.5,6.0,6.1,1016.9,0.5,132.01,178.0,1,86.67,True,False,False,False,8.5
2022-10-13,75.0,10000.0,20.5,0.5,7.1,1018.1,0.2,132.01,178.0,1,96.67,True,False,False,False,8.5
2022-10-14,65.0,8900.0,20.2,0.5,6.8,1018.1,2.6,132.06,178.0,1,85.0,True,False,False,False,8.5
2022-10-15,70.0,3750.0,20.3,0.0,6.0,1017.7,1.9,132.07,178.0,1,95.0,True,False,False,False,8.5
2022-10-16,65.0,0.0,19.5,0.0,8.3,1020.3,0.1,132.07,178.0,1,95.0,True,False,False,False,8.5
2022-10-17,65.0,0.0,18.8,0.0,6.4,1020.1,0.0,132.07,178.0,1,105.0,True,False,False,False,8.5
2022-10-18,65.0,1275.0,17.7,0.0,6.2,1018.6,0.1,132.07,178.0,1,105.0,True,False,False,False,8.5
2022-10-19,65.0,625.0,17.4,0.0,6.9,1019.0,0.6,132.08,178.0,1,86.67,True,False,False,False,8.5
2022-10-20,65.0,0.0,17.6,0.0,5.6,1021.0,0.7,133.14,178.0,1,83.33,True,False,False,False,8.5
2022-10-21,65.0,2525.0,18.1,0.0,5.8,1022.5,0.0,132.72,178.0,1,76.67,True,False,False,False,8.5
2022-10-22,65.0,0.0,17.6,0.0,7.0,1023.4,0.8,132.59,178.0,1,86.67,True,False,False,False,8.5
2022-10-23,65.0,5550.0,18.3,0.0,6.0,1022.4,0.4,132.59,178.0,1,85.0,True,False,False,False,8.5
2022-10-24,65.0,0.0,18.4,0.0,6.5,1016.0,0.0,132.59,178.0,1,86.67,True,False,False,False,8.5
2022-10-25,75.0,0.0,17.7,0.0,7.2,1014.3,0.0,132.59,178.0,1,76.67,True,False,False,False,8.5
2022-10-26,75.0,0.0,17.4,0.0,6.8,1019.2,0.1,132.67,178.0,1,86.67,True,False,False,False,8.5
2022-10-27,80.0,0.0,17.2,0.0,7.0,1019.5,2.6,132.67,178.0,1,68.66772954924875,True,False,False,False,8.5
2022-10-28,85.0,0.0,17.2,0.0,5.8,1019.6,1.3,132.29,178.0,1,68.66772954924875,True,False,False,False,8.5
2022-10-29,75.0,6750.0,17.3,0.0,5.3,1020.5,0.6,132.26,178.0,1,86.67,True,False,False,False,8.5
2022-10-30,95.0,0.0,17.4,0.0,5.6,1020.6,0.0,132.26,178.0,1,96.67,True,False,False,False,8.5
2022-10-31,95.0,3000.0,17.2,0.0,5.4,1020.7,0.0,132.26,178.0,1,86.67,True,False,False,False,8.5
2022-11-01,95.0,4200.0,16.9,0.0,5.6,1021.0,0.0,132.76,178.0,1,86.67,True,False,False,False,8.08
2022-11-02,76.67,13600.0,16.4,0.0,5.1,1018.6,0.0,132.62,178.0,1,75.0,True,False,False,False,8.08
2022-11-03,76.67,2000.0,16.3,0.0,4.8,1018.6,0.0,132.76,178.0,1,76.67,True,False,False,False,8.08
2022-11-04,76.67,0.0,16.6,0.0,5.0,1020.9,0.3,132.92,178.0,1,86.67,True,False,False,False,8.08
2022-11-05,65.0,10000.0,16.9,0.0,5.7,1022.8,0.1,132.21,178.0,1,85.0,True,False,False,False,8.08
2022-11-06,75.0,3750.0,16.4,0.0,6.9,1022.6,1.6,132.21,178.0,1,85.0,True,False,False,False,8.08
2022-11-07,76.67,2500.0,16.3,0.0,6.8,1021.5,0.0,132.21,178.0,1,86.67,True,False,False,False,8.08
2022-11-08,65.0,7350.0,16.4,0.0,4.8,1021.7,0.0,131.38,178.0,1,86.67,True,False,False,False,8.08
2022-11-09,60.0,7350.0,16.8,0.0,5.2,1021.6,1.1,131.38,178.0,1,76.67,True,False,False,False,8.08
2022-11-10,60.0,16750.0,16.2,0.0,6.3,1021.7,0.2,130.6,178.0,1,66.67,True,False,False,False,8.08
2022-11-11,55.0,5000.0,15.3,0.0,5.9,1020.7,0.0,131.2,178.0,1,65.0,True,False,False,False,8.08
2022-11-12,55.0,0.0,14.5,0.0,6.9,1019.8,0.4,129.58,178.0,1,66.67,True,False,False,False,8.08
2022-11-13,55.0,4000.0,14.0,0.0,5.4,1019.5,0.0,129.58,178.0,1,65.0,True,False,False,False,8.08
2022-11-14,55.0,2600.0,14.4,0.0,6.0,1020.6,0.0,129.58,178.0,1,65.0,True,False,False,False,8.08
2022-11-15,55.0,500.0,14.4,0.0,5.7,1019.4,0.0,130.32,178.0,1,65.0,True,False,False,False,8.08
2022-11-16,55.0,4800.0,14.7,0.0,6.0,1017.9,0.8,130.06,178.0,0,65.0,True,False,False,False,8.08
2022-11-17,55.0,0.0,13.9,0.0,5.3,1017.4,1.2,130.38,178.0,0,65.0,True,False,False,False,8.08
2022-11-18,55.0,1750.0,14.4,0.0,6.1,1020.1,0.0,130.95,178.0,0,66.67,True,False,False,False,8.08
2022-11-19,55.0,0.0,14.6,0.0,4.8,1020.8,0.0,131.0,178.0,0,65.0,True,False,False,False,8.08
2022-11-20,55.0,0.0,14.35,0.0,5.3,1019.15,0.0,131.0,178.0,0,68.66772954924875,True,False,False,False,8.08
2022-11-21,55.0,0.0,14.1,0.0,5.8,1017.5,0.0,131.0,178.0,0,65.0,True,False,False,False,8.08
2022-11-22,55.0,6000.0,13.6,0.0,5.4,1017.5,0.0,131.25,178.0,0,65.0,True,False,False,False,8.08
2022-11-23,55.0,2000.0,13.5,0.0,6.0,1017.8,0.0,130.97,178.0,0,65.0,True,False,False,False,8.08
2022-11-24,55.0,5000.0,14.0,0.0,5.6,1018.8,0.0,131.26,178.0,0,65.0,True,False,False,False,8.08
2022-11-25,55.0,0.0,14.5,0.0,5.3,1020.9,0.0,130.92,178.0,0,65.0,True,False,False,False,8.08
2022-11-26,45.0,750.0,14.6,0.0,6.2,1018.0,0.0,131.0,178.0,0,55.0,True,False,False,False,8.08
2022-11-27,55.0,4000.0,14.3,0.0,6.0,1016.2,0.0,131.0,178.0,0,55.0,True,False,False,False,8.08
2022-11-28,45.0,1075.0,13.6,0.0,5.8,1017.7,0.0,131.0,178.0,0,45.0,True,False,False,False,8.08
2022-11-29,45.0,0.0,13.7,0.0,5.2,1019.7,0.0,130.98,178.0,0,45.0,True,False,False,False,8.08
2022-11-30,46.0,3750.0,13.7,0.0,4.8,1020.5,0.0,131.06,178.0,0,45.0,True,False,False,False,8.08
2022-12-01,55.0,18550.0,12.9,0.0,5.4,1019.4,0.0,130.58,178.0,0,55.0,False,False,False,True,7.38
2022-12-02,45.0,0.0,13.1,0.0,5.7,1019.0,0.0,130.25,178.0,0,56.67,False,False,False,True,7.38
2022-12-03,65.0,2750.0,12.8,0.0,6.1,1019.3,0.0,130.42,178.0,0,65.0,False,False,False,True,7.38
2022-12-04,65.0,7025.0,12.7,0.0,5.3,1019.4,0.0,130.42,178.0,0,65.0,False,False,False,True,7.38
2022-12-05,45.0,14250.0,12.6,0.0,5.1,1020.6,0.0,130.42,178.0,0,55.0,False,False,False,True,7.38
2022-12-06,55.0,0.0,12.4,0.0,5.7,1018.5,0.0,131.17,178.0,0,56.67,False,False,False,True,7.38
2022-12-07,45.0,12100.0,12.2,0.0,6.7,1018.0,0.0,132.49,178.0,0,46.67,False,False,False,True,7.38
2022-12-08,45.0,11125.0,12.4,0.0,5.0,1019.2,0.0,132.26,178.0,0,45.0,False,False,False,True,7.38
2022-12-09,55.0,0.0,12.3,0.0,5.6,1018.7,0.0,132.18,178.0,0,56.67,False,False,False,True,7.38
2022-12-10,55.0,0.0,12.2,0.0,5.2,1018.7,0.0,131.94,178.0,0,55.0,False,False,False,True,7.38
2022-12-11,55.0,15750.0,12.1,0.0,6.1,1018.1,0.0,131.94,178.0,0,55.0,False,False,False,True,7.38
2022-12-12,45.0,2300.0,12.0,0.0,5.6,1017.4,0.0,131.94,178.0,0,46.67,False,False,False,True,7.38
2022-12-13,45.0,3000.0,11.8,0.0,5.6,1017.5,0.0,132.36,178.0,0,56.67,False,False,False,True,7.38
2022-12-14,55.0,0.0,11.3,0.0,6.3,1017.8,0.0,132.8,178.0,0,55.0,False,False,False,True,7.38
2022-12-15,55.0,23450.0,12.3,0.0,6.4,1016.6,0.0,132.24,178.0,0,55.0,False,False,False,True,7.38
2022-12-16,55.0,6475.0,12.6,0.0,5.3,1016.5,0.0,132.72,175.0,0,56.67,False,False,False,True,7.38
2022-12-17,45.0,0.0,12.4,0.8,5.7,1019.0,0.2,132.9,175.0,0,45.0,False,False,False,True,7.38
2022-12-18,45.0,0.0,12.4,0.0,5.5,1019.6,0.0,132.9,175.0,0,45.0,False,False,False,True,7.38
2022-12-19,35.0,0.0,11.9,0.0,6.1,1017.7,0.0,132.9,175.0,0,36.67,False,False,False,True,7.38
2022-12-20,36.67,10500.0,11.6,0.0,6.7,1016.5,0.0,132.64,175.0,0,36.67,False,False,False,True,7.38
2022-12-21,35.0,0.0,11.7,0.0,5.2,1017.4,0.0,132.72,175.0,0,35.0,False,False,False,True,7.38
2022-12-22,35.0,0.0,11.0,0.0,5.4,1016.4,0.0,132.8,175.0,0,35.0,False,False,False,True,7.38
2022-12-23,34.0,0.0,10.8,0.0,5.0,1016.8,0.0,132.73,175.0,0,35.0,False,False,False,True,7.38
2022-12-24,35.0,2000.0,10.7,0.0,5.5,1018.0,0.0,132.88,175.0,0,35.0,False,False,False,True,7.38
2022-12-25,35.0,1350.0,10.4,0.0,5.7,1018.4,0.0,132.88,175.0,0,35.0,False,False,False,True,7.38
2022-12-26,36.67,4000.0,10.7,0.0,6.2,1020.0,0.0,132.88,175.0,0,46.67,False,False,False,True,7.38
2022-12-27,50.0,15500.0,9.9,0.0,6.2,1017.2,0.0,132.55,175.0,0,35.0,False,False,False,True,7.38
2022-12-28,55.0,10500.0,9.1,0.0,6.7,1017.4,0.0,132.86,175.0,0,36.67,False,False,False,True,7.38
2022-12-29,45.0,0.0,9.0,0.0,5.1,1020.4,0.0,132.88,175.0,0,36.67,False,False,False,True,7.38
2022-12-30,45.0,250.0,9.0,0.0,5.1,1022.0,0.0,132.78,175.0,0,45.0,False,False,False,True,7.38
2022-12-31,45.0,4500.0,8.9,0.0,5.5,1020.9,0.0,132.66,175.0,0,45.0,False,False,False,True,7.38
2023-01-01,45.0,10000.0,9.6,0.0,6.2,1022.4,0.2,132.66,175.0,0,45.0,False,False,False,True,7.26
2023-01-02,46.67,10375.0,9.7,0.0,5.4,1023.0,0.0,132.66,175.0,0,36.67,False,False,False,True,7.26
2023-01-03,45.0,30650.0,9.7,0.0,4.8,1023.1,0.0,132.69,175.0,0,45.0,False,False,False,True,7.26
2023-01-04,55.0,22975.0,8.8,0.0,6.3,1022.8,0.7,132.92,175.0,0,46.67,False,False,False,True,7.26
2023-01-05,46.67,48750.0,9.1,0.0,6.0,1024.5,0.0,132.79,175.0,0,46.67,False,False,False,True,7.26
2023-01-06,36.67,51275.0,9.6,0.0,6.3,1025.0,0.0,132.4,175.0,0,36.67,False,False,False,True,7.26
2023-01-07,45.0,47750.0,10.3,0.0,6.5,1023.3,0.0,132.66,175.0,0,45.0,False,False,False,True,7.26
2023-01-08,45.0,60500.0,10.3,0.0,5.5,1022.2,0.0,132.66,172.0,0,45.0,False,False,False,True,7.26
2023-01-09,45.0,61150.0,10.6,0.0,5.1,1022.9,0.0,132.66,172.0,0,45.0,False,False,False,True,7.26
2023-01-10,45.0,45750.0,10.9,0.0,6.3,1020.4,0.0,132.08,172.0,0,46.67,False,False,False,True,7.26
2023-01-11,46.67,0.0,10.4,0.0,6.8,1017.9,0.0,131.16,172.0,0,46.67,False,False,False,True,7.26
2023-01-12,46.67,52750.0,10.4,0.0,7.1,1016.0,0.0,130.83,172.0,0,46.67,False,False,False,True,7.26
2023-01-13,46.67,66050.0,10.4,0.0,7.3,1016.9,0.0,130.79,172.0,0,46.67,False,False,False,True,7.26
2023-01-14,45.0,66050.0,10.5,0.0,8.5,1016.3,0.0,130.43,172.0,0,45.0,False,False,False,True,7.26
2023-01-15,45.0,21000.0,9.4,0.0,6.8,1014.8,0.0,130.43,172.0,0,45.0,False,False,False,True,7.26
2023-01-16,45.0,32500.0,9.0,0.0,6.4,1016.5,0.0,130.43,172.0,0,45.0,False,False,False,True,7.26
2023-01-17,45.0,55500.0,9.1,0.0,5.6,1017.1,0.0,130.89,172.0,0,46.67,False,False,False,True,7.26
2023-01-18,45.0,76250.0,8.8,0.0,6.5,1019.2,0.0,131.12,172.0,0,46.67,False,False,False,True,7.26
2023-01-19,56.67,59500.0,8.2,0.0,5.3,1020.7,0.0,130.29,172.0,0,56.67,False,False,False,True,7.26
2023-01-20,56.67,79425.0,9.5,0.0,5.8,1019.7,0.0,130.48,172.0,0,56.67,False,False,False,True,7.26
2023-01-21,56.67,79425.0,10.5,0.0,9.1,1019.0,0.0,130.1,172.0,0,55.0,False,False,False,True,7.26
2023-01-22,56.67,59250.0,10.8,0.0,8.1,1019.3,0.0,130.1,172.0,0,55.0,False,False,False,True,7.26
2023-01-23,55.0,114550.0,11.6,0.0,7.9,1018.5,0.0,130.1,172.0,0,56.67,False,False,False,True,7.26
2023-01-24,56.67,46250.0,12.3,0.0,9.3,1019.6,0.0,130.53,172.0,0,56.67,False,False,False,True,7.26
2023-01-25,56.67,53900.0,13.3,0.0,7.0,1019.4,0.0,131.06,172.0,0,56.67,False,False,False,True,7.26
2023-01-26,55.0,11250.0,13.2,0.0,8.5,1019.0,0.0,130.85,172.0,0,55.0,False,False,False,True,7.26
2023-01-27,55.0,32750.0,12.9,0.0,8.0,1018.6,0.0,130.85,172.0,0,56.67,False,False,False,True,7.26
2023-01-28,56.0,45100.0,12.4,0.0,7.1,1017.2,0.0,130.74,172.0,0,56.0,False,False,False,True,7.26
2023-01-29,55.0,97400.0,12.5,0.0,6.4,1019.6,0.0,130.74,172.0,0,55.0,False,False,False,True,7.26
2023-01-30,45.0,34250.0,13.3,0.0,4.8,1022.1,0.0,130.74,172.0,0,46.0,False,False,False,True,7.26
2023-01-31,45.0,42500.0,14.8,0.0,7.2,1018.7,0.0,130.7,172.0,0,46.67,False,False,False,True,7.26
2023-02-01,45.0,62000.0,13.4,0.0,7.4,1017.4,0.0,131.38,172.0,0,46.67,False,False,False,True,7.88
2023-02-02,45.0,29000.0,13.2,0.0,6.4,1018.2,0.0,131.38,172.0,0,46.67,False,False,False,True,7.88
2023-02-03,46.67,21000.0,12.8,0.0,7.2,1018.4,0.0,131.78,172.0,0,46.67,False,False,False,True,7.88
2023-02-04,46.0,5000.0,13.0,0.0,7.0,1015.8,0.0,131.23,172.0,0,45.0,False,False,False,True,7.88
2023-02-05,45.0,7000.0,12.7,0.0,7.9,1015.5,0.2,131.23,172.0,0,45.0,False,False,False,True,7.88
2023-02-06,46.67,0.0,12.7,0.0,7.3,1015.2,1.0,131.23,175.0,0,46.67,False,False,False,True,7.88
2023-02-07,46.67,20575.0,12.4,0.0,7.4,1013.6,0.1,132.67,175.0,0,46.67,False,False,False,True,7.88
2023-02-08,45.0,5950.0,12.2,0.0,7.2,1015.7,0.0,132.63,175.0,0,45.0,False,False,False,True,7.88
2023-02-09,46.67,12000.0,12.3,0.0,6.4,1016.5,0.0,132.3,175.0,0,45.0,False,False,False,True,7.88
2023-02-10,46.67,4000.0,13.1,0.0,8.5,1016.7,0.0,132.32,175.0,0,46.67,False,False,False,True,7.88
2023-02-11,45.0,0.0,13.7,0.0,8.7,1016.6,0.0,132.3,175.0,0,46.67,False,False,False,True,7.88
2023-02-12,45.0,14000.0,12.8,0.0,8.4,1015.5,0.0,132.3,175.0,0,45.0,False,False,False,True,7.88
2023-02-13,56.67,12000.0,11.7,0.0,8.5,1014.8,0.0,132.3,175.0,0,56.67,False,False,False,True,7.88
2023-02-14,55.0,12000.0,12.7,0.0,7.2,1017.5,0.0,132.66,175.0,0,55.0,False,False,False,True,7.88
2023-02-15,56.67,22000.0,14.9,0.0,8.1,1017.2,0.0,132.72,175.0,0,56.67,False,False,False,True,7.88
2023-02-16,56.67,14250.0,16.2,0.0,6.7,1019.7,0.0,132.79,175.0,0,56.67,False,False,False,True,7.88
2023-02-17,45.0,0.0,15.3,0.0,7.3,1021.1,0.0,132.66,175.0,0,45.0,False,False,False,True,7.88
2023-02-18,41.0,2000.0,15.5,0.0,6.8,1020.5,0.0,132.84,175.0,0,41.0,False,False,False,True,7.88
2023-02-19,37.67,625.0,16.2,0.0,6.6,1019.5,0.0,132.84,175.0,0,37.67,False,False,False,True,7.88
2023-02-20,42.0,18125.0,15.4,0.0,8.2,1018.0,0.0,132.84,175.0,0,45.0,False,False,False,True,7.88
2023-02-21,38.33,13000.0,15.8,0.0,7.2,1018.0,0.0,132.66,175.0,0,38.33,False,False,False,True,7.88
2023-02-22,55.0,42000.0,16.0,0.0,8.9,1016.3,4.8,132.77,175.0,0,56.67,False,False,False,True,7.88
2023-02-23,55.0,6550.0,15.8,0.0,8.8,1015.9,0.1,132.87,175.0,0,56.67,False,False,False,True,7.88
2023-02-24,55.0,31800.0,15.3,0.0,9.9,1018.7,0.0,132.68,175.0,0,56.67,False,False,False,True,7.88
2023-02-25,55.0,24875.0,15.1,0.0,10.1,1021.8,2.4,132.71,175.0,0,56.67,False,False,False,True,7.88
2023-02-26,55.0,46000.0,12.9,1.0,8.0,1023.6,5.1,132.71,175.0,0,55.0,False,False,False,True,7.88
2023-02-27,55.0,7000.0,13.7,2.5,6.8,1022.5,1.1,132.71,175.0,0,55.0,False,False,False,True,7.88
2023-02-28,56.67,18000.0,14.9,0.0,7.1,1022.4,0.8,132.84,175.0,0,56.67,False,False,False,True,7.88
2023-03-01,55.0,19475.0,15.9,0.0,6.8,1023.5,0.7,132.57,175.0,0,55.0,False,False,True,False,7.44
2023-03-02,55.0,32060.0,16.3,0.8,7.8,1022.7,0.5,132.31,175.0,0,55.0,False,False,True,False,7.44
2023-03-03,45.0,14000.0,16.8,0.0,7.9,1022.8,0.3,132.46,175.0,0,45.0,False,False,True,False,7.44
2023-03-04,45.0,32212.5,17.1,1.15,7.85,1022.25,0.45,131.45,175.0,0,68.66772954924875,False,False,True,False,7.44
2023-03-05,45.0,50425.0,17.4,2.3,7.8,1021.7,0.6,131.45,175.0,1,45.0,False,False,True,False,7.44
2023-03-06,46.67,12000.0,17.1,0.0,8.1,1019.5,0.0,131.45,175.0,1,46.67,False,False,True,False,7.44
2023-03-07,56.67,6000.0,16.9,0.0,6.8,1020.6,0.0,131.36,175.0,1,56.67,False,False,True,False,7.44
2023-03-08,56.67,4000.0,13.6,0.8,6.1,1023.4,7.0,131.36,175.0,1,56.67,False,False,True,False,7.44
2023-03-09,65.0,2750.0,16.2,0.0,7.4,1021.7,1.7,131.6,175.0,1,65.0,False,False,True,False,7.44
2023-03-10,65.0,0.0,16.6,0.0,9.6,1020.8,0.4,131.47,175.0,1,66.67,False,False,True,False,7.44
2023-03-11,65.0,1750.0,16.7,0.0,10.0,1021.15,0.35,131.57,175.0,1,66.67,False,False,True,False,7.44
