Date,Average_Price,Supply_Volume,Temperature,Precipitation,Wind_Speed,Air_Pressure,Rainfall_MM,USD_TO_NPR,Diesel,is_festival,imported_tomato_price,Season_Autumn,Season_Monsoon,Season_Spring,Season_Winter,Inflation,day,month,day_of_week,is_weekend,month_sin,month_cos
2022-01-01,115.0,0.0,9.0,0.0,4.7,1023.5,0.0,117.49,119.0,0,101.0,False,False,False,True,6.03,1,1,5,1,0.49999999999999994,0.8660254037844387
2022-01-02,115.0,8000.0,9.8,0.0,4.5,1022.3,0.0,117.49,119.0,0,115.0,False,False,False,True,6.03,2,1,6,1,0.49999999999999994,0.8660254037844387
2022-01-03,95.0,22375.0,10.0,0.0,5.3,1020.6,0.0,117.49,119.0,0,95.0,False,False,False,True,6.03,3,1,0,0,0.49999999999999994,0.8660254037844387
2022-01-04,96.67,8000.0,10.2,0.0,5.0,1020.6,0.0,117.47,119.0,0,96.67,False,False,False,True,6.03,4,1,1,0,0.49999999999999994,0.8660254037844387
2022-01-05,86.67,32500.0,11.0,0.0,5.8,1020.6,0.0,117.55,119.0,0,86.67,False,False,False,True,6.03,5,1,2,0,0.49999999999999994,0.8660254037844387
2022-01-06,96.67,11250.0,12.0,0.0,7.0,1020.3,0.0,117.42,119.0,0,96.67,False,False,False,True,6.03,6,1,3,0,0.49999999999999994,0.8660254037844387
2022-01-07,96.67,32500.0,12.4,0.0,4.7,1021.5,0.0,117.59,119.0,0,96.67,False,False,False,True,6.03,7,1,4,0,0.49999999999999994,0.8660254037844387
2022-01-08,76.67,0.0,12.3,0.0,4.3,1021.3,0.0,116.81,119.0,0,76.67,False,False,False,True,6.03,8,1,5,1,0.49999999999999994,0.8660254037844387
2022-01-09,75.0,34500.0,12.3,0.0,5.3,1018.9,0.0,116.81,119.0,0,75.0,False,False,False,True,6.03,9,1,6,1,0.49999999999999994,0.8660254037844387
2022-01-10,76.67,14000.0,12.4,0.0,6.7,1019.7,0.0,116.81,119.0,0,76.67,False,False,False,True,6.03,10,1,0,0,0.49999999999999994,0.8660254037844387
2022-01-11,76.67,25000.0,11.8,0.0,4.8,1019.6,0.0,117.02,119.0,0,76.67,False,False,False,True,6.03,11,1,1,0,0.49999999999999994,0.8660254037844387
2022-01-12,76.67,12000.0,10.3,0.0,6.1,1018.9,0.0,116.72,119.0,0,76.67,False,False,False,True,6.03,12,1,2,0,0.49999999999999994,0.8660254037844387
2022-01-13,76.67,12000.0,9.5,3.0,6.2,1018.8,0.0,116.88,119.0,0,76.67,False,False,False,True,6.03,13,1,3,0,0.49999999999999994,0.8660254037844387
2022-01-14,76.67,0.0,9.3,0.0,5.0,1019.4,0.0,116.68,119.0,0,76.67,False,False,False,True,6.03,14,1,4,0,0.49999999999999994,0.8660254037844387
2022-01-15,76.67,0.0,9.4,0.0,5.8,1019.6,0.0,117.07,119.0,0,76.67,False,False,False,True,6.03,15,1,5,1,0.49999999999999994,0.8660254037844387
2022-01-16,66.67,0.0,9.8,0.0,5.3,1021.1,0.0,117.07,119.0,0,66.67,False,False,False,True,6.03,16,1,6,1,0.49999999999999994,0.8660254037844387
2022-01-17,66.67,11250.0,10.3,0.0,5.7,1022.5,0.0,117.07,119.0,0,66.67,False,False,False,True,6.03,17,1,0,0,0.49999999999999994,0.8660254037844387
2022-01-18,66.67,22500.0,10.6,0.0,6.8,1019.8,0.0,117.28,119.0,0,65.0,False,False,False,True,6.03,18,1,1,0,0.49999999999999994,0.8660254037844387
2022-01-19,66.67,24250.0,10.9,0.0,6.5,1017.1,0.0,117.86,122.0,0,66.67,False,False,False,True,6.03,19,1,2,0,0.49999999999999994,0.8660254037844387
2022-01-20,55.0,10625.0,9.0,0.3,3.7,1014.6,0.0,117.47,122.0,0,56.67,False,False,False,True,6.03,20,1,3,0,0.49999999999999994,0.8660254037844387
2022-01-21,56.67,23250.0,8.7,1.8,5.1,1014.4,0.0,117.73,122.0,0,56.67,False,False,False,True,6.03,21,1,4,0,0.49999999999999994,0.8660254037844387
2022-01-22,56.67,0.0,8.5,0.0,4.5,1013.9,0.0,117.56,122.0,0,55.0,False,False,False,True,6.03,22,1,5,1,0.49999999999999994,0.8660254037844387
2022-01-23,56.67,12000.0,9.0,0.0,5.0,1014.8,0.0,117.56,122.0,0,55.0,False,False,False,True,6.03,23,1,6,1,0.49999999999999994,0.8660254037844387
2022-01-24,56.67,16625.0,9.2,0.0,5.0,1015.2,0.0,117.56,122.0,0,56.67,False,False,False,True,6.03,24,1,0,0,0.49999999999999994,0.8660254037844387
2022-01-25,55.0,0.0,9.7,0.0,6.6,1015.4,0.0,117.8,122.0,0,55.0,False,False,False,True,6.03,25,1,1,0,0.49999999999999994,0.8660254037844387
2022-01-26,56.67,16000.0,8.2,0.0,8.7,1015.5,0.0,118.06,122.0,0,56.67,False,False,False,True,6.03,26,1,2,0,0.49999999999999994,0.8660254037844387
2022-01-27,55.0,10000.0,8.3,0.0,7.9,1015.0,0.0,118.25,122.0,0,56.67,False,False,False,True,6.03,27,1,3,0,0.49999999999999994,0.8660254037844387
2022-01-28,56.67,0.0,8.1,0.0,7.4,1016.1,0.0,118.62,122.0,0,55.0,False,False,False,True,6.03,28,1,4,0,0.49999999999999994,0.8660254037844387
2022-01-29,66.67,0.0,8.0,0.0,5.9,1016.6,0.0,118.44,122.0,0,65.0,False,False,False,True,6.03,29,1,5,1,0.49999999999999994,0.8660254037844387
2022-01-30,65.0,23250.0,8.7,0.0,8.4,1013.0,0.0,118.44,122.0,0,65.0,False,False,False,True,6.03,30,1,6,1,0.49999999999999994,0.8660254037844387
2022-01-31,66.67,18000.0,9.2,0.0,7.1,1014.0,0.0,118.44,122.0,0,66.67,False,False,False,True,6.03,31,1,0,0,0.49999999999999994,0.8660254037844387
2022-02-01,69.17,25500.0,8.35,10.48,7.68,1013.8,0.0,118.34,122.0,0,56.67,False,False,False,True,6.23,1,2,1,0,0.8660254037844386,0.5000000000000001
2022-02-02,71.67,33000.0,7.5,20.95,8.25,1013.6,0.0,118.24,122.0,0,56.67,False,False,False,True,6.23,2,2,2,0,0.8660254037844386,0.5000000000000001
2022-02-03,74.17,40500.0,6.65,31.43,8.83,1013.4,0.0,118.14,122.0,0,65.0,False,False,False,True,6.23,3,2,3,0,0.8660254037844386,0.5000000000000001
2022-02-04,76.67,48000.0,5.8,41.9,9.4,1013.2,0.0,118.04,122.0,0,76.67,False,False,False,True,6.23,4,2,4,0,0.8660254037844386,0.5000000000000001
2022-02-05,76.67,5000.0,7.1,8.4,5.0,1013.0,0.0,118.09,122.0,0,76.67,False,False,False,True,6.23,5,2,5,1,0.8660254037844386,0.5000000000000001
2022-02-06,75.0,27200.0,8.7,0.0,6.2,1017.0,0.0,118.09,122.0,0,75.0,False,False,False,True,6.23,6,2,6,1,0.8660254037844386,0.5000000000000001
2022-02-07,76.67,12000.0,9.5,0.0,6.6,1016.6,0.0,118.09,122.0,0,75.0,False,False,False,True,6.23,7,2,0,0,0.8660254037844386,0.5000000000000001
2022-02-08,76.67,36000.0,10.2,0.0,6.9,1016.0,0.0,117.92,122.0,0,76.67,False,False,False,True,6.23,8,2,1,0,0.8660254037844386,0.5000000000000001
2022-02-09,86.67,58450.0,11.3,0.0,6.6,1018.1,0.0,118.05,122.0,0,86.67,False,False,False,True,6.23,9,2,2,0,0.8660254037844386,0.5000000000000001
2022-02-10,76.67,11250.0,10.7,0.0,10.8,1017.2,0.0,118.2,122.0,0,76.67,False,False,False,True,6.23,10,2,3,0,0.8660254037844386,0.5000000000000001
2022-02-11,76.67,12125.0,9.8,0.0,8.8,1015.6,0.0,118.32,122.0,0,76.67,False,False,False,True,6.23,11,2,4,0,0.8660254037844386,0.5000000000000001
2022-02-12,76.67,0.0,10.2,0.0,5.3,1016.1,0.0,119.39,122.0,0,76.67,False,False,False,True,6.23,12,2,5,1,0.8660254037844386,0.5000000000000001
2022-02-13,65.0,0.0,10.8,0.0,6.0,1016.3,0.0,119.39,122.0,0,65.0,False,False,False,True,6.23,13,2,6,1,0.8660254037844386,0.5000000000000001
2022-02-14,76.67,33250.0,11.6,0.0,6.2,1016.4,0.0,119.39,122.0,0,76.67,False,False,False,True,6.23,14,2,0,0,0.8660254037844386,0.5000000000000001
2022-02-15,76.67,85375.0,11.9,0.0,7.3,1015.8,0.0,119.26,122.0,0,76.67,False,False,False,True,6.23,15,2,1,0,0.8660254037844386,0.5000000000000001
2022-02-16,76.67,55250.0,11.4,0.0,7.2,1013.4,0.0,119.16,122.0,0,76.67,False,False,False,True,6.23,16,2,2,0,0.8660254037844386,0.5000000000000001
2022-02-17,76.67,11250.0,11.5,0.0,6.9,1013.2,0.0,118.5,122.0,0,76.67,False,False,False,True,6.23,17,2,3,0,0.8660254037844386,0.5000000000000001
2022-02-18,76.67,66250.0,12.0,0.0,7.0,1015.0,0.0,118.4,122.0,0,76.67,False,False,False,True,6.23,18,2,4,0,0.8660254037844386,0.5000000000000001
2022-02-19,76.67,36750.0,11.9,0.0,7.9,1014.3,0.0,117.99,128.0,0,76.67,False,False,False,True,6.23,19,2,5,1,0.8660254037844386,0.5000000000000001
2022-02-20,75.0,48955.0,9.8,0.0,10.8,1010.0,0.0,117.99,128.0,0,75.0,False,False,False,True,6.23,20,2,6,1,0.8660254037844386,0.5000000000000001
2022-02-21,75.0,65500.0,9.7,1.8,7.6,1011.5,0.0,117.99,128.0,0,75.0,False,False,False,True,6.23,21,2,0,0,0.8660254037844386,0.5000000000000001
2022-02-22,65.0,67375.0,10.8,0.0,9.7,1017.7,0.0,117.86,128.0,0,65.0,False,False,False,True,6.23,22,2,1,0,0.8660254037844386,0.5000000000000001
2022-02-23,65.0,54000.0,12.8,0.0,6.1,1021.1,0.0,118.08,128.0,0,65.0,False,False,False,True,6.23,23,2,2,0,0.8660254037844386,0.5000000000000001
2022-02-24,65.0,89200.0,13.5,0.0,6.6,1020.3,0.0,117.83,128.0,0,65.0,False,False,False,True,6.23,24,2,3,0,0.8660254037844386,0.5000000000000001
2022-02-25,65.0,44750.0,12.8,0.0,8.8,1021.1,0.0,119.5,128.0,0,65.0,False,False,False,True,6.23,25,2,4,0,0.8660254037844386,0.5000000000000001
2022-02-26,60.0,64875.0,13.15,0.0,8.55,1020.8,0.0,118.78,128.0,0,68.66772954924875,False,False,False,True,6.23,26,2,5,1,0.8660254037844386,0.5000000000000001
2022-02-27,55.0,85000.0,13.5,0.0,8.3,1020.5,0.0,118.05,128.0,0,55.0,False,False,False,True,6.23,27,2,6,1,0.8660254037844386,0.5000000000000001
2022-02-28,66.67,41050.0,13.7,0.0,7.3,1019.0,0.0,118.05,128.0,0,66.67,False,False,False,True,6.23,28,2,0,0,0.8660254037844386,0.5000000000000001
2022-03-01,66.67,86640.0,14.3,0.0,7.1,1020.3,0.0,119.23,128.0,0,66.67,False,False,True,False,7.14,1,3,1,0,1.0,6.123233995736766e-17
2022-03-02,56.67,62800.0,14.4,0.0,9.6,1020.2,0.0,119.56,128.0,0,56.67,False,False,True,False,7.14,2,3,2,0,1.0,6.123233995736766e-17
2022-03-03,56.67,23750.0,14.8,0.0,10.7,1019.5,0.0,119.65,133.0,0,56.67,False,False,True,False,7.14,3,3,3,0,1.0,6.123233995736766e-17
2022-03-04,60.84,35600.0,15.1,0.0,9.8,1018.15,0.0,120.29,133.0,0,68.66772954924875,False,False,True,False,7.14,4,3,4,0,1.0,6.123233995736766e-17
2022-03-05,65.0,47450.0,15.4,0.0,8.9,1016.8,0.0,120.92,133.0,1,65.0,False,False,True,False,7.14,5,3,5,1,1.0,6.123233995736766e-17
2022-03-06,65.0,65425.0,16.4,0.0,7.0,1019.3,0.0,120.92,133.0,1,65.0,False,False,True,False,7.14,6,3,6,1,1.0,6.123233995736766e-17
2022-03-07,65.0,84650.0,17.8,0.0,7.3,1020.5,0.0,120.92,133.0,1,65.0,False,False,True,False,7.14,7,3,0,0,1.0,6.123233995736766e-17
2022-03-08,55.0,42975.0,18.2,0.0,8.0,1018.3,0.0,121.28,133.0,1,55.0,False,False,True,False,7.14,8,3,1,0,1.0,6.123233995736766e-17
2022-03-09,56.67,81950.0,18.2,0.0,8.8,1017.8,0.0,121.15,133.0,1,56.67,False,False,True,False,7.14,9,3,2,0,1.0,6.123233995736766e-17
2022-03-10,56.67,65700.0,17.9,0.0,9.6,1017.6,0.0,121.38,133.0,1,46.67,False,False,True,False,7.14,10,3,3,0,1.0,6.123233995736766e-17
2022-03-11,46.67,47500.0,17.8,0.0,8.2,1016.8,0.0,120.44,133.0,1,56.67,False,False,True,False,7.14,11,3,4,0,1.0,6.123233995736766e-17
2022-03-12,46.67,69250.0,18.2,0.0,9.6,1016.4,0.0,120.41,133.0,1,55.0,False,False,True,False,7.14,12,3,5,1,1.0,6.123233995736766e-17
2022-03-13,45.0,88375.0,18.8,0.0,7.7,1017.5,0.0,120.41,133.0,1,45.0,False,False,True,False,7.14,13,3,6,1,1.0,6.123233995736766e-17
2022-03-14,56.67,35506.0,20.0,0.0,7.2,1017.4,0.0,120.41,133.0,1,55.0,False,False,True,False,7.14,14,3,0,0,1.0,6.123233995736766e-17
2022-03-15,61.0,56500.0,20.5,0.0,9.2,1014.4,0.0,120.78,133.0,1,60.0,False,False,True,False,7.14,15,3,1,0,1.0,6.123233995736766e-17
2022-03-16,55.0,93695.0,20.2,4.6,9.2,1013.1,0.0,120.75,138.0,1,56.67,False,False,True,False,7.14,16,3,2,0,1.0,6.123233995736766e-17
2022-03-17,65.0,107243.0,20.6,4.6,7.7,1015.8,0.0,120.52,138.0,1,55.0,False,False,True,False,7.14,17,3,3,0,1.0,6.123233995736766e-17
2022-03-18,65.0,93260.0,20.4,0.0,6.8,1016.3,0.0,119.75,138.0,1,65.0,False,False,True,False,7.14,18,3,4,0,1.0,6.123233995736766e-17
2022-03-19,57.5,97000.0,21.3,0.0,8.7,1014.1,0.0,120.19,138.0,1,57.5,False,False,True,False,7.14,19,3,5,1,1.0,6.123233995736766e-17
2022-03-20,60.0,50625.0,21.0,0.0,9.0,1012.8,0.0,120.19,138.0,1,60.0,False,False,True,False,7.14,20,3,6,1,1.0,6.123233995736766e-17
2022-03-21,65.0,55575.0,20.3,0.0,9.4,1013.4,0.0,120.19,138.0,1,65.0,False,False,True,False,7.14,21,3,0,0,1.0,6.123233995736766e-17
2022-03-22,65.0,97350.0,19.9,0.0,8.1,1014.1,0.0,120.16,138.0,1,65.0,False,False,True,False,7.14,22,3,1,0,1.0,6.123233995736766e-17
2022-03-23,70.0,132595.0,19.9,0.0,9.1,1014.6,0.0,120.0,138.0,1,70.0,False,False,True,False,7.14,23,3,2,0,1.0,6.123233995736766e-17
2022-03-24,67.5,159257.5,19.85,0.15,11.25,1013.4,0.0,120.24,138.0,1,60.0,False,False,True,False,7.14,24,3,3,0,1.0,6.123233995736766e-17
2022-03-25,65.0,185920.0,19.8,0.3,13.4,1012.2,0.0,120.47,138.0,1,65.0,False,False,True,False,7.14,25,3,4,0,1.0,6.123233995736766e-17
2022-03-26,65.0,85960.0,19.8,0.0,8.2,1013.5,0.0,120.2,138.0,0,65.0,False,False,True,False,7.14,26,3,5,1,1.0,6.123233995736766e-17
2022-03-27,65.0,59825.0,20.1,0.0,10.4,1016.2,0.0,120.2,138.0,0,65.0,False,False,True,False,7.14,27,3,6,1,1.0,6.123233995736766e-17
2022-03-28,60.0,52662.5,20.15,0.0,9.75,1015.0,0.0,120.2,138.0,0,66.67,False,False,True,False,7.14,28,3,0,0,1.0,6.123233995736766e-17
2022-03-29,55.0,45500.0,20.2,0.0,9.1,1013.8,0.0,120.2,138.0,0,55.0,False,False,True,False,7.14,29,3,1,0,1.0,6.123233995736766e-17
2022-03-30,55.0,76280.0,20.35,0.0,9.45,1014.05,0.0,120.08,138.0,0,55.0,False,False,True,False,7.14,30,3,2,0,1.0,6.123233995736766e-17
2022-03-31,55.0,107060.0,20.5,0.0,9.8,1014.3,0.0,119.96,138.0,0,56.67,False,False,True,False,7.14,31,3,3,0,1.0,6.123233995736766e-17
2022-04-01,56.67,110200.0,20.8,0.0,7.1,1014.3,0.0,119.47,138.0,0,55.0,False,False,True,False,7.61,1,4,4,0,0.8660254037844387,-0.4999999999999998
2022-04-02,56.67,106650.0,21.8,0.0,9.8,1016.2,0.0,120.21,138.0,0,56.67,False,False,True,False,7.61,2,4,5,1,0.8660254037844387,-0.4999999999999998
2022-04-03,55.0,141475.0,22.2,0.0,8.5,1015.4,0.0,120.21,138.0,0,55.0,False,False,True,False,7.61,3,4,6,1,0.8660254037844387,-0.4999999999999998
2022-04-04,55.0,105025.0,22.0,0.0,11.0,1014.9,0.0,120.21,138.0,0,55.0,False,False,True,False,7.61,4,4,0,0,0.8660254037844387,-0.4999999999999998
2022-04-05,55.0,72750.0,22.3,0.0,9.4,1018.4,0.0,119.26,143.0,0,55.0,False,False,True,False,7.61,5,4,1,0,0.8660254037844387,-0.4999999999999998
2022-04-06,65.0,80900.0,22.2,0.0,11.0,1018.6,0.0,118.93,143.0,0,65.0,False,False,True,False,7.61,6,4,2,0,0.8660254037844387,-0.4999999999999998
2022-04-07,65.0,125650.0,21.5,0.0,10.0,1017.7,0.0,119.66,143.0,0,65.0,False,False,True,False,7.61,7,4,3,0,0.8660254037844387,-0.4999999999999998
2022-04-08,65.0,78285.0,21.9,0.0,9.8,1016.0,0.0,119.93,143.0,0,65.0,False,False,True,False,7.61,8,4,4,0,0.8660254037844387,-0.4999999999999998
2022-04-09,65.0,72385.0,20.2,1.0,6.5,1014.5,0.0,119.82,143.0,0,65.0,False,False,True,False,7.61,9,4,5,1,0.8660254037844387,-0.4999999999999998
2022-04-10,75.0,79875.0,20.4,1.3,8.2,1012.6,0.0,119.82,143.0,0,75.0,False,False,True,False,7.61,10,4,6,1,0.8660254037844387,-0.4999999999999998
2022-04-11,75.0,121975.0,21.9,0.8,8.5,1012.9,0.0,119.82,143.0,0,75.0,False,False,True,False,7.61,11,4,0,0,0.8660254037844387,-0.4999999999999998
2022-04-12,75.0,57350.0,22.4,0.0,11.5,1013.4,0.0,120.1,143.0,0,75.0,False,False,True,False,7.61,12,4,1,0,0.8660254037844387,-0.4999999999999998
2022-04-13,55.0,82450.0,22.4,0.0,9.0,1011.6,0.0,120.22,143.0,1,56.67,False,False,True,False,7.61,13,4,2,0,0.8660254037844387,-0.4999999999999998
2022-04-14,66.67,107950.0,22.6,3.0,10.3,1011.2,0.0,120.2,143.0,1,76.67,False,False,True,False,7.61,14,4,3,0,0.8660254037844387,-0.4999999999999998
2022-04-15,56.67,93750.0,22.5,0.0,8.8,1010.8,0.0,120.26,143.0,0,66.67,False,False,True,False,7.61,15,4,4,0,0.8660254037844387,-0.4999999999999998
2022-04-16,56.67,77935.0,22.2,0.0,9.8,1011.1,0.0,121.29,143.0,0,66.67,False,False,True,False,7.61,16,4,5,1,0.8660254037844387,-0.4999999999999998
2022-04-17,55.0,40075.0,21.8,0.0,9.5,1012.5,0.0,121.29,143.0,0,55.0,False,False,True,False,7.61,17,4,6,1,0.8660254037844387,-0.4999999999999998
2022-04-18,55.0,76885.0,22.5,0.0,9.2,1014.8,0.0,121.29,143.0,0,65.0,False,False,True,False,7.61,18,4,0,0,0.8660254037844387,-0.4999999999999998
2022-04-19,56.67,64475.0,21.0,0.0,10.1,1014.8,0.0,121.39,143.0,0,76.67,False,False,True,False,7.61,19,4,1,0,0.8660254037844387,-0.4999999999999998
2022-04-20,56.67,48450.0,19.5,2.3,5.4,1014.5,0.0,120.53,143.0,0,56.67,False,False,True,False,7.61,20,4,2,0,0.8660254037844387,-0.4999999999999998
2022-04-21,55.0,46575.0,22.1,0.3,8.2,1015.1,0.0,120.8,143.0,0,65.0,False,False,True,False,7.61,21,4,3,0,0.8660254037844387,-0.4999999999999998
2022-04-22,56.67,59156.0,20.6,0.0,13.3,1014.6,0.0,120.94,143.0,0,56.67,False,False,True,False,7.61,22,4,4,0,0.8660254037844387,-0.4999999999999998
2022-04-23,56.67,48750.0,21.9,1.0,9.0,1014.3,0.0,120.92,143.0,0,76.67,False,False,True,False,7.61,23,4,5,1,0.8660254037844387,-0.4999999999999998
2022-04-24,55.0,47700.0,22.6,0.0,9.7,1012.1,0.0,120.92,143.0,0,55.0,False,False,True,False,7.61,24,4,6,1,0.8660254037844387,-0.4999999999999998
2022-04-25,65.0,39500.0,22.8,0.0,7.0,1012.5,0.0,120.92,143.0,0,86.67,False,False,True,False,7.61,25,4,0,0,0.8660254037844387,-0.4999999999999998
2022-04-26,56.67,16500.0,23.3,0.0,8.6,1013.9,0.0,120.96,143.0,0,76.67,False,False,True,False,7.61,26,4,1,0,0.8660254037844387,-0.4999999999999998
2022-04-27,55.0,22200.0,22.9,0.0,9.0,1013.8,0.0,121.09,143.0,0,63.33,False,False,True,False,7.61,27,4,2,0,0.8660254037844387,-0.4999999999999998
2022-04-28,66.67,27050.0,23.5,0.0,9.5,1015.2,0.0,121.01,143.0,0,66.67,False,False,True,False,7.61,28,4,3,0,0.8660254037844387,-0.4999999999999998
2022-04-29,66.67,49650.0,19.9,1.5,7.5,1013.2,0.0,120.62,143.0,0,66.67,False,False,True,False,7.61,29,4,4,0,0.8660254037844387,-0.4999999999999998
2022-04-30,66.67,8450.0,18.0,3.0,7.9,1012.2,0.0,120.64,143.0,0,66.67,False,False,True,False,7.61,30,4,5,1,0.8660254037844387,-0.4999999999999998
2022-05-01,66.67,40175.0,21.4,0.5,7.7,1012.4,0.0,120.64,143.0,0,66.67,False,False,True,False,7.04,1,5,6,1,0.49999999999999994,-0.8660254037844387
2022-05-02,66.67,35700.0,19.0,0.0,6.9,1011.7,0.0,120.64,143.0,0,75.0,False,False,True,False,7.04,2,5,0,0,0.49999999999999994,-0.8660254037844387
2022-05-03,85.0,42375.0,20.7,5.1,7.4,1013.7,0.0,120.69,143.0,0,86.67,False,False,True,False,7.04,3,5,1,0,0.49999999999999994,-0.8660254037844387
2022-05-04,76.67,33470.0,20.7,0.0,8.4,1015.3,0.0,120.49,143.0,0,76.67,False,False,True,False,7.04,4,5,2,0,0.49999999999999994,-0.8660254037844387
2022-05-05,76.67,18125.0,20.8,25.9,7.9,1014.2,0.0,120.52,143.0,0,85.0,False,False,True,False,7.04,5,5,3,0,0.49999999999999994,-0.8660254037844387
2022-05-06,66.67,29450.0,20.2,0.8,8.5,1014.6,0.0,120.53,143.0,0,96.67,False,False,True,False,7.04,6,5,4,0,0.49999999999999994,-0.8660254037844387
2022-05-07,66.67,28250.0,20.2,0.0,7.6,1014.3,0.0,121.18,143.0,0,86.67,False,False,True,False,7.04,7,5,5,1,0.49999999999999994,-0.8660254037844387
2022-05-08,65.0,31000.0,20.4,1.3,7.6,1014.1,0.0,121.18,143.0,0,75.0,False,False,True,False,7.04,8,5,6,1,0.49999999999999994,-0.8660254037844387
2022-05-09,75.0,48675.0,21.3,0.0,7.2,1014.5,0.0,121.18,143.0,0,96.67,False,False,True,False,7.04,9,5,0,0,0.49999999999999994,-0.8660254037844387
2022-05-10,76.67,16250.0,22.3,23.4,8.2,1013.6,0.0,122.44,143.0,0,96.67,False,False,True,False,7.04,10,5,1,0,0.49999999999999994,-0.8660254037844387
2022-05-11,66.67,22000.0,20.8,8.9,7.4,1012.2,0.0,122.07,143.0,0,65.0,False,False,True,False,7.04,11,5,2,0,0.49999999999999994,-0.8660254037844387
2022-05-12,65.0,11250.0,22.5,0.3,6.9,1011.1,0.0,121.96,143.0,0,86.67,False,False,True,False,7.04,12,5,3,0,0.49999999999999994,-0.8660254037844387
2022-05-13,73.61,12958.33,22.62,0.25,7.7,1011.22,0.0,122.0,143.0,0,68.66772954924875,False,False,True,False,7.04,13,5,4,0,0.49999999999999994,-0.8660254037844387
2022-05-14,82.22,14666.67,22.73,0.2,8.5,1011.33,0.0,122.04,143.0,0,96.67,False,False,True,False,7.04,14,5,5,1,0.49999999999999994,-0.8660254037844387
2022-05-15,90.84,16375.0,22.85,0.15,9.3,1011.45,0.0,122.08,143.0,0,120.0,False,False,True,False,7.04,15,5,6,1,0.49999999999999994,-0.8660254037844387
2022-05-16,99.45,18083.33,22.97,0.1,10.1,1011.57,0.0,122.12,143.0,0,95.0,False,False,True,False,7.04,16,5,0,0,0.49999999999999994,-0.8660254037844387
2022-05-17,108.06,19791.67,23.08,0.05,10.9,1011.68,0.0,122.16,143.0,0,110.0,False,False,True,False,7.04,17,5,1,0,0.49999999999999994,-0.8660254037844387
2022-05-18,116.67,21500.0,23.2,0.0,11.7,1011.8,0.0,122.2,143.0,0,106.67,False,False,True,False,7.04,18,5,2,0,0.49999999999999994,-0.8660254037844387
2022-05-19,115.0,4400.0,23.5,0.0,10.2,1011.3,0.0,122.4,143.0,0,115.0,False,False,True,False,7.04,19,5,3,0,0.49999999999999994,-0.8660254037844387
2022-05-20,115.0,2200.0,22.7,4.2,9.35,1008.85,0.0,122.5,143.0,0,115.0,False,False,True,False,7.04,20,5,4,0,0.49999999999999994,-0.8660254037844387
2022-05-21,115.0,0.0,21.9,8.4,8.5,1006.4,0.0,122.59,143.0,0,116.67,False,False,True,False,7.04,21,5,5,1,0.49999999999999994,-0.8660254037844387
2022-05-22,95.0,21000.0,19.5,7.6,9.2,1006.1,0.0,122.59,163.0,0,105.0,False,False,True,False,7.04,22,5,6,1,0.49999999999999994,-0.8660254037844387
2022-05-23,125.0,11900.0,19.8,16.5,8.2,1008.6,0.0,122.59,163.0,0,125.0,False,False,True,False,7.04,23,5,0,0,0.49999999999999994,-0.8660254037844387
2022-05-24,115.0,11500.0,21.5,0.0,6.2,1012.7,0.0,122.47,163.0,0,110.0,False,False,True,False,7.04,24,5,1,0,0.49999999999999994,-0.8660254037844387
2022-05-25,105.0,0.0,18.5,49.8,6.2,1013.5,0.0,122.66,163.0,0,105.0,False,False,True,False,7.04,25,5,2,0,0.49999999999999994,-0.8660254037844387
2022-05-26,108.89,0.0,19.07,34.4,4.83,1011.83,0.0,122.61,163.0,0,105.0,False,False,True,False,7.04,26,5,3,0,0.49999999999999994,-0.8660254037844387
2022-05-27,112.78,0.0,19.63,19.0,3.47,1010.17,0.0,122.55,163.0,0,105.0,False,False,True,False,7.04,27,5,4,0,0.49999999999999994,-0.8660254037844387
2022-05-28,116.67,0.0,20.2,3.6,2.1,1008.5,0.0,122.5,163.0,0,116.67,False,False,True,False,7.04,28,5,5,1,0.49999999999999994,-0.8660254037844387
2022-05-29,125.0,11000.0,21.3,13.6,7.8,1008.8,0.0,122.5,163.0,0,125.0,False,False,True,False,7.04,29,5,6,1,0.49999999999999994,-0.8660254037844387
2022-05-30,115.0,2400.0,22.8,1.5,6.5,1008.9,0.0,122.5,163.0,0,135.0,False,False,True,False,7.04,30,5,0,0,0.49999999999999994,-0.8660254037844387
2022-05-31,140.0,1875.0,21.5,6.9,6.2,1009.6,0.0,122.38,163.0,0,115.0,False,False,True,False,7.04,31,5,1,0,0.49999999999999994,-0.8660254037844387
2022-06-01,150.0,3726.0,22.8,0.0,5.4,1009.8,0.0,122.58,163.0,0,125.0,False,True,False,False,6.71,1,6,2,0,1.2246467991473532e-16,-1.0
2022-06-02,147.11,3766.74,22.79,0.0,5.55,1009.67,0.0,122.63,163.0,0,125.0,False,True,False,False,6.71,2,6,3,0,1.2246467991473532e-16,-1.0
2022-06-03,144.21,3807.47,22.78,0.0,5.71,1009.55,0.0,122.68,163.0,0,105.0,False,True,False,False,6.71,3,6,4,0,1.2246467991473532e-16,-1.0
2022-06-04,141.32,3848.21,22.77,0.0,5.86,1009.42,0.0,122.72,163.0,0,105.0,False,True,False,False,6.71,4,6,5,1,1.2246467991473532e-16,-1.0
2022-06-05,138.42,3888.95,22.76,0.0,6.01,1009.29,0.0,122.77,163.0,0,95.0,False,True,False,False,6.71,5,6,6,1,1.2246467991473532e-16,-1.0
